gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,49,1,1,01-Jul-2015 11:00:43,0
2,48,2,1,16-Jul-2015 13:01:51,15.0841203703704
3,54,2,2,16-Jul-2015 13:02:56,15.0848726851852
4,52,3,1,22-Jul-2015 17:17:33,21.2616898148148
5,57,4,1,28-Jul-2015 10:32:46,26.9805902777778
6,55,5,1,13-Aug-2015 12:05:39,43.0450925925926
7,57,5,2,13-Aug-2015 12:06:45,43.0458564814815
8,50,6,1,25-Apr-2016 15:08:14,299.171886574074
9,61,6,2,25-Apr-2016 15:09:38,299.172858796296
10,53,7,1,01-May-2016 11:35:46,305.024340277778
11,59,7,2,01-May-2016 11:36:53,305.025115740741
12,57,7,3,01-May-2016 11:37:58,305.025868055556
13,56,7,4,01-May-2016 11:39:05,305.026643518519
14,48,8,1,04-May-2016 17:42:15,308.278842592593
15,58,8,2,04-May-2016 17:43:22,308.279618055556
16,58,8,3,04-May-2016 17:44:29,308.280393518519
17,49,9,1,20-Jun-2016 16:16:50,355.219525462963
18,60,9,2,20-Jun-2016 16:18:04,355.220381944445
19,57,10,1,24-Jun-2016 16:39:19,359.235138888889
20,59,10,2,24-Jun-2016 16:57:34,359.2478125
21,59,10,3,24-Jun-2016 16:58:40,359.248576388889
22,62,10,4,24-Jun-2016 16:59:45,359.249328703704
23,54,10,5,24-Jun-2016 17:00:51,359.250092592593
24,61,10,6,24-Jun-2016 17:01:57,359.250856481482
25,61,10,7,24-Jun-2016 17:03:02,359.251608796296
26,58,10,8,24-Jun-2016 17:04:10,359.252395833333
27,60,10,9,24-Jun-2016 17:05:16,359.253159722222
28,59,11,1,07-Jul-2016 11:01:35,372.000601851852
29,60,11,2,07-Jul-2016 11:02:42,372.001377314815
30,63,11,3,07-Jul-2016 11:03:46,372.002118055556
31,54,12,1,09-Mar-2017 18:03:26,617.293553240741
32,59,12,2,09-Mar-2017 18:04:32,617.29431712963
33,60,12,3,09-Mar-2017 18:05:40,617.295104166667
34,57,12,4,09-Mar-2017 18:06:48,617.295891203704
35,58,12,5,09-Mar-2017 18:07:55,617.296666666667
36,56,12,6,09-Mar-2017 18:09:12,617.29755787037
37,60,12,7,09-Mar-2017 18:10:24,617.298391203704
38,59,12,8,09-Mar-2017 18:11:29,617.299143518519
39,61,12,9,09-Mar-2017 18:12:36,617.299918981482
40,61,13,1,26-Apr-2017 19:18:56,665.345983796296
41,62,13,2,26-Apr-2017 19:20:04,665.346770833333
42,60,13,3,26-Apr-2017 19:21:10,665.347534722222
43,60,13,4,26-Apr-2017 19:22:15,665.348287037037
44,60,13,5,26-Apr-2017 19:23:20,665.349039351852
45,59,13,6,26-Apr-2017 19:24:26,665.349803240741
46,61,13,7,26-Apr-2017 19:25:31,665.350555555556
47,59,13,8,26-Apr-2017 19:26:38,665.351331018519
48,59,13,9,26-Apr-2017 19:27:44,665.352094907407
49,59,13,10,26-Apr-2017 19:28:56,665.352928240741
50,60,13,11,26-Apr-2017 19:30:03,665.353703703704
51,NaN,13,12,26-Apr-2017 19:31:10,665.354479166667
52,62,13,13,26-Apr-2017 19:32:16,665.355243055555
53,61,13,14,26-Apr-2017 19:33:23,665.356018518518
54,62,13,15,26-Apr-2017 19:34:28,665.356770833333
55,63,13,16,26-Apr-2017 19:35:36,665.35755787037
56,60,13,17,26-Apr-2017 19:36:40,665.358298611111
57,61,13,18,26-Apr-2017 19:37:45,665.359050925926
58,60,13,19,26-Apr-2017 19:38:51,665.359814814815
59,59,13,20,26-Apr-2017 19:39:55,665.360555555555
