gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,58,1,1,25-Jul-2017 23:43:23,0
2,61,1,2,25-Jul-2017 23:44:27,0.000740740740740741
3,63,1,3,25-Jul-2017 23:45:29,0.00145833333333333
4,61,1,4,25-Jul-2017 23:46:33,0.00219907407407407
5,62,1,5,25-Jul-2017 23:47:36,0.00292824074074074
6,66,2,1,26-Jul-2017 18:11:29,0.769513888888889
7,64,3,1,02-Aug-2017 18:20:48,7.7759837962963
8,NaN,3,2,02-Aug-2017 18:49:22,7.79582175925926
9,72,3,3,02-Aug-2017 18:50:27,7.79657407407407
10,75,3,4,02-Aug-2017 18:51:34,7.79734953703704
11,69,3,5,02-Aug-2017 18:52:37,7.7980787037037
12,NaN,3,6,02-Aug-2017 18:53:39,7.7987962962963
13,71,3,7,02-Aug-2017 18:54:42,7.79952546296296
14,75,3,8,02-Aug-2017 18:55:44,7.80024305555555
15,77,3,9,02-Aug-2017 18:56:47,7.80097222222222
16,75,3,10,02-Aug-2017 18:57:50,7.80170138888889
17,75,3,11,02-Aug-2017 18:58:53,7.80243055555556
18,75,3,12,02-Aug-2017 18:59:55,7.80314814814815
19,77,3,13,02-Aug-2017 19:00:57,7.80386574074074
20,76,3,14,02-Aug-2017 19:02:01,7.80460648148148
21,77,3,15,02-Aug-2017 19:03:04,7.80533564814815
22,78,3,16,02-Aug-2017 19:04:09,7.80608796296296
23,76,3,17,02-Aug-2017 19:05:14,7.80684027777778
24,77,3,18,02-Aug-2017 19:06:17,7.80756944444444
25,74,3,19,02-Aug-2017 19:07:20,7.80829861111111
26,75,3,20,02-Aug-2017 19:08:23,7.80902777777778
27,76,4,1,09-Aug-2017 14:47:21,14.6277546296296
28,78,4,2,09-Aug-2017 14:48:26,14.6285069444444
29,72,5,1,09-Aug-2017 17:21:18,14.7346643518519
30,78,5,2,09-Aug-2017 17:22:26,14.7354513888889
31,81,5,3,09-Aug-2017 17:23:29,14.7361805555556
32,81,5,4,09-Aug-2017 17:24:35,14.7369444444444
33,71,6,1,26-Aug-2017 09:11:11,31.3943055555556
34,72,6,2,26-Aug-2017 09:12:21,31.3951157407407
35,77,6,3,26-Aug-2017 09:13:27,31.3958796296296
36,75,6,4,26-Aug-2017 09:14:30,31.3966087962963
37,78,6,5,26-Aug-2017 09:15:38,31.3973958333333
38,77,7,1,26-Aug-2017 11:47:19,31.5027314814815
39,78,7,2,26-Aug-2017 11:48:25,31.5034953703704
40,79,7,3,26-Aug-2017 11:49:29,31.5042361111111
41,79,7,4,26-Aug-2017 11:50:32,31.5049652777778
42,79,7,5,26-Aug-2017 11:51:34,31.5056828703704
43,82,7,6,26-Aug-2017 11:52:37,31.506412037037
44,80,7,7,26-Aug-2017 11:53:38,31.5071180555556
45,82,7,8,26-Aug-2017 11:55:57,31.5087268518519
46,83,7,9,26-Aug-2017 11:57:01,31.5094675925926
47,83,7,10,26-Aug-2017 11:58:03,31.5101851851852
48,82,7,11,26-Aug-2017 11:59:10,31.5109606481481
49,79,8,1,27-Aug-2017 10:10:26,32.4354513888889
50,78,9,1,27-Aug-2017 12:21:27,32.5264351851852
51,83,9,2,27-Aug-2017 12:22:30,32.5271643518519
52,84,9,3,27-Aug-2017 12:23:37,32.5279398148148
53,80,10,1,01-Sep-2017 09:58:10,37.4269328703704
54,80,11,1,01-Sep-2017 14:55:51,37.6336574074074
55,81,11,2,01-Sep-2017 14:56:54,37.6343865740741
56,80,11,3,01-Sep-2017 14:58:25,37.6354398148148
57,81,11,4,01-Sep-2017 14:59:27,37.6361574074074
58,82,11,5,01-Sep-2017 15:01:09,37.637337962963
59,83,11,6,01-Sep-2017 15:03:03,37.6386574074074
60,87,11,7,01-Sep-2017 15:04:06,37.6393865740741
61,76,12,1,18-Sep-2017 17:46:37,54.7522453703704
62,80,12,2,18-Sep-2017 17:51:32,54.7556597222222
63,79,13,1,20-Oct-2017 16:54:01,86.7157175925926
64,83,14,1,31-Oct-2017 13:23:59,97.5698611111111
65,83,14,2,31-Oct-2017 13:29:13,97.5734953703704
66,84,14,3,31-Oct-2017 13:30:53,97.5746527777778
67,79,15,1,31-Oct-2017 15:41:33,97.6653935185185
68,83,15,2,31-Oct-2017 15:57:28,97.6764467592593
69,80,15,3,31-Oct-2017 15:59:26,97.6778125
70,81,15,4,31-Oct-2017 16:12:22,97.6867939814815
71,79,15,5,31-Oct-2017 16:19:41,97.691875
