gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,30,1,1,12-Feb-2015 07:51:17,0
2,36,2,1,24-Feb-2015 08:19:40,12.0197106481481
3,45,2,2,24-Feb-2015 08:20:46,12.020474537037
4,48,2,3,24-Feb-2015 08:22:08,12.0214236111111
5,46,2,4,24-Feb-2015 08:23:11,12.0221527777778
6,39,3,1,27-Feb-2015 08:11:00,15.0136921296296
7,41,3,2,27-Feb-2015 08:12:09,15.0144907407407
8,43,3,3,27-Feb-2015 08:13:20,15.0153125
9,44,4,1,27-Feb-2015 11:46:07,15.1630787037037
10,45,4,2,27-Feb-2015 11:47:14,15.1638541666667
11,43,5,1,27-Feb-2015 13:35:01,15.2387037037037
12,52,5,2,27-Feb-2015 13:36:17,15.2395833333333
13,36,6,1,26-Mar-2015 19:10:49,42.4718981481481
14,44,6,2,26-Mar-2015 19:12:02,42.4727430555556
15,47,6,3,26-Mar-2015 19:13:12,42.4735532407407
16,48,6,4,26-Mar-2015 19:14:26,42.4744097222222
17,43,7,1,22-May-2015 11:39:12,99.158275462963
18,46,7,2,22-May-2015 11:40:33,99.159212962963
19,46,8,1,05-Jun-2015 11:40:36,113.159247685185
20,45,8,2,05-Jun-2015 11:41:44,113.160034722222
21,53,8,3,05-Jun-2015 11:42:48,113.160775462963
22,49,9,1,18-Jun-2015 11:35:45,126.15587962963
23,52,9,2,18-Jun-2015 11:37:17,126.156944444444
24,54,9,3,18-Jun-2015 11:38:30,126.157789351852
25,42,10,1,29-Sep-2015 10:43:16,229.11943287037
26,45,10,2,29-Sep-2015 10:44:22,229.120196759259
27,49,10,3,29-Sep-2015 10:45:31,229.12099537037
28,54,10,4,29-Sep-2015 10:46:36,229.121747685185
29,53,10,5,29-Sep-2015 10:47:47,229.122569444444
30,51,10,6,29-Sep-2015 10:48:52,229.123321759259
31,50,10,7,29-Sep-2015 10:49:58,229.124085648148
32,47,10,8,29-Sep-2015 10:51:02,229.124826388889
33,50,10,9,29-Sep-2015 10:52:08,229.125590277778
34,40,11,1,28-Dec-2016 06:44:09,684.95337962963
35,45,11,2,28-Dec-2016 06:45:26,684.954270833333
36,52,11,3,28-Dec-2016 06:46:48,684.955219907407
37,49,11,4,28-Dec-2016 06:48:04,684.956099537037
38,51,11,5,28-Dec-2016 06:49:19,684.956967592593
39,51,11,6,28-Dec-2016 06:50:32,684.9578125
40,53,11,7,28-Dec-2016 06:51:56,684.958784722222
41,50,12,1,28-Dec-2016 08:00:39,685.00650462963
42,51,12,2,28-Dec-2016 08:01:52,685.007349537037
43,50,12,3,28-Dec-2016 08:02:58,685.008113425926
44,55,12,4,28-Dec-2016 08:04:03,685.008865740741
45,45,13,1,29-Dec-2016 09:23:46,686.064224537037
46,52,13,2,29-Dec-2016 09:24:58,686.065057870371
47,52,13,3,29-Dec-2016 09:26:29,686.066111111111
48,51,13,4,29-Dec-2016 09:27:35,686.066875
49,52,13,5,29-Dec-2016 09:28:50,686.067743055556
50,55,13,6,29-Dec-2016 09:31:19,686.069467592593
