gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,51,1,1,12-Nov-2014 21:46:14,0
2,57,1,2,12-Nov-2014 21:47:22,0.000787037037037037
3,59,2,1,15-Nov-2014 12:13:11,2.60204861111111
4,63,2,2,15-Nov-2014 12:14:16,2.60280092592593
5,66,2,3,15-Nov-2014 12:15:40,2.60377314814815
6,65,2,4,15-Nov-2014 12:16:59,2.6046875
7,63,3,1,17-Nov-2014 13:45:35,4.66621527777778
8,65,3,2,17-Nov-2014 13:47:17,4.66739583333333
9,69,3,3,17-Nov-2014 13:48:21,4.66813657407408
10,66,3,4,17-Nov-2014 13:50:29,4.66961805555556
11,70,3,5,17-Nov-2014 13:51:39,4.67042824074074
12,70,3,6,17-Nov-2014 13:52:44,4.67118055555556
13,70,3,7,17-Nov-2014 13:53:50,4.67194444444444
14,68,4,1,22-Nov-2014 18:54:12,9.88053240740741
15,70,4,2,22-Nov-2014 18:55:16,9.88127314814815
16,69,4,3,22-Nov-2014 18:56:21,9.88202546296296
17,51,5,1,04-Jan-2015 08:36:50,52.4518055555556
