gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,25,1,1,06-Sep-2015 18:15:14,0
2,24,2,1,15-Sep-2015 22:30:55,9.17755787037037
3,33,2,2,15-Sep-2015 22:32:02,9.17833333333333
4,31,2,3,15-Sep-2015 22:33:08,9.17909722222222
5,33,2,4,15-Sep-2015 22:34:16,9.17988425925926
6,37,2,5,15-Sep-2015 22:35:36,9.18081018518519
7,37,2,6,15-Sep-2015 22:36:42,9.18157407407407
8,35,3,1,01-Oct-2015 12:54:02,24.7769444444444
9,42,3,2,01-Oct-2015 12:55:09,24.7777199074074
10,41,3,3,01-Oct-2015 12:56:16,24.7784953703704
11,40,3,4,01-Oct-2015 12:57:20,24.7792361111111
12,41,3,5,01-Oct-2015 12:58:29,24.7800347222222
13,39,3,6,01-Oct-2015 12:59:35,24.7807986111111
14,32,4,1,17-Oct-2015 22:09:52,41.1629398148148
15,41,4,2,17-Oct-2015 22:10:59,41.1637152777778
16,43,4,3,17-Oct-2015 22:12:08,41.1645138888889
17,42,4,4,17-Oct-2015 22:13:15,41.1652893518519
18,39,4,5,17-Oct-2015 22:14:21,41.1660532407407
19,43,4,6,17-Oct-2015 22:15:27,41.1668171296296
20,42,4,7,17-Oct-2015 22:16:33,41.1675810185185
21,48,4,8,17-Oct-2015 22:17:39,41.1683449074074
22,47,4,9,17-Oct-2015 22:18:49,41.1691550925926
23,44,4,10,17-Oct-2015 22:19:54,41.1699074074074
24,46,4,11,17-Oct-2015 22:21:02,41.1706944444445
25,49,4,12,17-Oct-2015 22:22:09,41.1714699074074
26,35,5,1,26-Oct-2015 23:07:00,50.2026157407408
27,44,5,2,26-Oct-2015 23:07:44,50.203125
28,47,5,3,26-Oct-2015 23:08:52,50.203912037037
29,49,5,4,26-Oct-2015 23:10:07,50.2047800925926
30,52,5,5,26-Oct-2015 23:12:36,50.2065046296296
31,46,5,6,26-Oct-2015 23:13:08,50.206875
32,47,5,7,26-Oct-2015 23:14:21,50.2077199074074
33,49,5,8,26-Oct-2015 23:15:27,50.2084837962963
34,50,5,9,26-Oct-2015 23:16:34,50.2092592592593
35,52,5,10,26-Oct-2015 23:17:42,50.2100462962963
36,50,5,11,26-Oct-2015 23:19:05,50.2110069444445
37,NaN,6,1,07-Nov-2015 21:52:06,62.1506018518519
38,45,6,2,07-Nov-2015 21:53:15,62.151400462963
39,46,6,3,07-Nov-2015 21:54:20,62.1521527777778
40,50,6,4,07-Nov-2015 21:55:25,62.1529050925926
41,50,6,5,07-Nov-2015 21:56:30,62.1536574074074
42,48,6,6,07-Nov-2015 21:57:36,62.1544212962963
43,48,6,7,07-Nov-2015 21:58:40,62.1551620370371
44,48,6,8,07-Nov-2015 21:59:46,62.1559259259259
45,48,6,9,07-Nov-2015 22:00:51,62.1566782407408
46,51,6,10,07-Nov-2015 22:01:57,62.1574421296297
47,42,6,11,07-Nov-2015 22:03:02,62.1581944444445
48,50,6,12,07-Nov-2015 22:04:16,62.159050925926
49,51,6,13,07-Nov-2015 22:05:19,62.1597800925926
50,50,6,14,07-Nov-2015 22:06:24,62.1605324074074
51,48,7,1,08-Nov-2015 22:28:29,63.1758680555556
52,53,7,2,08-Nov-2015 22:29:43,63.1767245370371
53,53,7,3,08-Nov-2015 22:30:48,63.1774768518519
54,49,7,4,08-Nov-2015 22:31:54,63.1782407407408
55,51,8,1,13-Nov-2015 22:30:38,68.1773611111111
56,51,8,2,13-Nov-2015 22:31:46,68.1781481481482
57,50,8,3,13-Nov-2015 22:32:51,68.178900462963
58,53,8,4,13-Nov-2015 22:34:03,68.1797337962963
