gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,44,1,1,06-Apr-2013 00:47:15,0
2,50,1,2,06-Apr-2013 00:48:40,0.000983796296296296
3,52,1,3,06-Apr-2013 00:49:57,0.001875
4,43,2,1,04-Sep-2013 22:21:52,151.899039351852
5,44,3,1,21-Feb-2014 02:08:33,321.056458333333
6,52,3,2,21-Feb-2014 02:09:38,321.057210648148
7,43,4,1,06-Apr-2014 21:27:57,365.861597222222
8,49,4,2,06-Apr-2014 21:29:03,365.862361111111
9,51,4,3,06-Apr-2014 21:30:07,365.863101851852
10,54,4,4,06-Apr-2014 21:31:11,365.863842592593
11,47,5,1,09-Apr-2014 22:42:15,368.913194444445
12,54,5,2,09-Apr-2014 22:43:24,368.913993055556
13,51,5,3,09-Apr-2014 22:44:35,368.914814814815
14,53,5,4,09-Apr-2014 22:45:43,368.915601851852
15,54,6,1,15-Apr-2014 23:28:10,374.945081018519
16,60,6,2,15-Apr-2014 23:29:14,374.945821759259
17,55,7,1,19-Apr-2014 23:51:05,378.96099537037
18,47,8,1,11-Aug-2014 03:17:54,492.104618055556
19,53,8,2,11-Aug-2014 03:19:00,492.105381944445
20,51,9,1,17-Aug-2014 00:59:11,498.008287037037
21,55,9,2,17-Aug-2014 01:00:13,498.00900462963
22,55,9,3,17-Aug-2014 01:01:21,498.009791666667
23,44,10,1,09-Jun-2016 01:58:35,1160.04953703704
24,54,10,2,09-Jun-2016 01:59:46,1160.0503587963
25,52,10,3,09-Jun-2016 02:00:54,1160.05114583333
26,50,10,4,09-Jun-2016 02:02:02,1160.05193287037
27,59,10,5,09-Jun-2016 02:03:12,1160.05274305556
28,55,10,6,09-Jun-2016 02:04:40,1160.05376157407
29,57,10,7,09-Jun-2016 02:05:49,1160.05456018519
30,58,10,8,09-Jun-2016 02:06:55,1160.05532407407
31,44,11,1,01-Apr-2017 02:29:09,1456.07076388889
32,47,11,2,01-Apr-2017 02:30:16,1456.07153935185
33,50,11,3,01-Apr-2017 02:31:29,1456.07238425926
34,54,11,4,01-Apr-2017 02:32:36,1456.07315972222
35,53,11,5,01-Apr-2017 02:33:41,1456.07391203704
36,48,12,1,12-Apr-2017 23:22:58,1467.94146990741
37,52,12,2,12-Apr-2017 23:24:08,1467.94228009259
38,53,12,3,12-Apr-2017 23:25:13,1467.94303240741
39,52,12,4,12-Apr-2017 23:26:18,1467.94378472222
40,54,12,5,12-Apr-2017 23:27:30,1467.94461805556
