gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,29,1,1,01-Jan-2017 11:08:56,0
2,32,1,2,01-Jan-2017 11:10:12,0.00087962962962963
3,31,1,3,01-Jan-2017 11:11:24,0.00171296296296296
4,33,1,4,01-Jan-2017 11:12:38,0.00256944444444444
5,36,1,5,01-Jan-2017 11:13:51,0.00341435185185185
6,24,2,1,05-Feb-2017 16:35:46,35.2269675925926
7,31,2,2,05-Feb-2017 16:37:04,35.2278703703704
8,25,3,1,15-Feb-2017 14:35:48,45.1436574074074
9,23,4,1,04-May-2017 16:32:32,123.224722222222
10,27,4,2,04-May-2017 16:33:57,123.225706018519
11,29,5,1,05-May-2017 17:17:37,124.256030092593
12,33,5,2,05-May-2017 17:18:52,124.256898148148
13,33,5,3,05-May-2017 17:20:05,124.257743055556
14,34,5,4,05-May-2017 17:21:18,124.258587962963
15,33,5,5,05-May-2017 17:22:39,124.259525462963
16,37,5,6,05-May-2017 17:23:54,124.260393518519
17,35,5,7,05-May-2017 17:25:05,124.261215277778
18,37,6,1,09-May-2017 07:11:37,127.835196759259
19,37,6,2,09-May-2017 07:12:55,127.836099537037
20,33,7,1,31-May-2017 09:20:40,149.924814814815
21,40,7,2,31-May-2017 09:21:57,149.925706018519
22,36,7,3,31-May-2017 09:23:11,149.9265625
23,39,7,4,31-May-2017 09:24:59,149.9278125
24,40,7,5,31-May-2017 09:26:15,149.92869212963
