gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,42,1,1,20-Mar-2016 14:46:51,0
2,44,1,2,20-Mar-2016 14:47:54,0.000729166666666667
3,45,1,3,20-Mar-2016 14:49:00,0.00149305555555556
4,46,1,4,20-Mar-2016 14:50:03,0.00222222222222222
5,46,1,5,20-Mar-2016 14:51:06,0.00295138888888889
6,45,2,1,01-May-2016 11:12:39,41.85125
7,43,2,2,01-May-2016 11:22:13,41.8578935185185
8,41,2,3,01-May-2016 11:23:20,41.8586689814815
9,44,2,4,01-May-2016 11:24:25,41.8594212962963
10,47,2,5,01-May-2016 11:25:36,41.8602430555556
11,47,2,6,01-May-2016 11:26:48,41.8610763888889
12,46,3,1,12-Jul-2016 13:51:25,113.96150462963
13,46,3,2,12-Jul-2016 13:52:37,113.962337962963
14,45,4,1,22-Jul-2017 18:39:58,489.161886574074
15,50,4,2,22-Jul-2017 18:41:12,489.162743055556
16,49,4,3,22-Jul-2017 18:42:29,489.163634259259
17,47,4,4,22-Jul-2017 18:43:40,489.164456018519
18,45,4,5,22-Jul-2017 18:44:57,489.165347222222
19,48,4,6,22-Jul-2017 18:46:11,489.166203703704
20,47,4,7,22-Jul-2017 18:47:23,489.167037037037
21,47,4,8,22-Jul-2017 18:48:36,489.167881944444
22,48,4,9,22-Jul-2017 18:49:51,489.16875
23,45,5,1,07-Oct-2017 17:57:36,566.132465277778
24,48,5,2,07-Oct-2017 17:58:44,566.133252314815
25,46,5,3,07-Oct-2017 17:59:52,566.134039351852
26,45,5,4,07-Oct-2017 18:00:57,566.134791666667
27,48,5,5,07-Oct-2017 18:02:07,566.135601851852
28,47,5,6,07-Oct-2017 18:03:14,566.136377314815
29,49,5,7,07-Oct-2017 18:04:30,566.137256944444
30,49,5,8,07-Oct-2017 18:05:40,566.13806712963
31,49,5,9,07-Oct-2017 18:06:55,566.138935185185
32,50,5,10,07-Oct-2017 18:08:12,566.139826388889
33,49,5,11,07-Oct-2017 18:09:31,566.140740740741
34,48,5,12,07-Oct-2017 18:10:45,566.141597222222
35,50,6,1,12-Oct-2017 08:10:15,570.724583333333
36,49,6,2,12-Oct-2017 08:11:23,570.72537037037
37,48,6,3,12-Oct-2017 08:12:29,570.726134259259
38,48,6,4,12-Oct-2017 08:13:36,570.726909722222
39,49,6,5,12-Oct-2017 08:14:47,570.727731481481
40,47,6,6,12-Oct-2017 08:15:53,570.72849537037
41,49,6,7,12-Oct-2017 08:16:58,570.729247685185
42,49,6,8,12-Oct-2017 08:18:04,570.730011574074
43,51,6,9,12-Oct-2017 08:19:22,570.730914351852
44,50,6,10,12-Oct-2017 08:20:32,570.731724537037
45,49,6,11,12-Oct-2017 08:21:42,570.732534722222
46,49,6,12,12-Oct-2017 08:22:50,570.733321759259
47,49,6,13,12-Oct-2017 08:24:04,570.734178240741
48,48,6,14,12-Oct-2017 08:25:15,570.735
49,49,6,15,12-Oct-2017 08:26:25,570.735810185185
50,52,6,16,12-Oct-2017 08:27:44,570.736724537037
