gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,38,1,1,02-May-2014 20:35:51,0
2,46,1,2,02-May-2014 20:36:59,0.000787037037037037
3,45,2,1,06-May-2014 08:09:34,3.48174768518518
4,54,2,2,06-May-2014 08:11:25,3.48303240740741
5,55,2,3,06-May-2014 08:12:46,3.48396990740741
6,47,2,4,06-May-2014 08:14:45,3.48534722222222
7,57,2,5,06-May-2014 08:16:22,3.48646990740741
8,58,2,6,06-May-2014 08:17:54,3.48753472222222
9,57,2,7,06-May-2014 08:19:14,3.48846064814815
10,59,2,8,06-May-2014 08:20:40,3.48945601851852
11,54,3,1,13-May-2014 00:10:48,10.1492708333333
12,53,3,2,13-May-2014 00:12:43,10.1506018518519
13,52,3,3,13-May-2014 00:14:53,10.1521064814815
14,60,4,1,16-May-2014 09:13:37,13.5262268518519
15,59,4,2,16-May-2014 09:15:07,13.5272685185185
16,59,4,3,16-May-2014 09:16:51,13.5284722222222
17,54,5,1,21-May-2014 08:56:28,18.5143171296296
18,56,5,2,21-May-2014 08:57:53,18.5153009259259
19,57,5,3,21-May-2014 08:59:20,18.5163078703704
20,59,5,4,21-May-2014 09:00:51,18.5173611111111
21,52,6,1,24-May-2014 09:37:46,21.5429976851852
22,52,7,1,28-May-2014 07:37:54,25.4597569444444
23,57,7,2,28-May-2014 07:39:17,25.4607175925926
24,58,7,3,28-May-2014 07:41:15,25.4620833333333
25,57,7,4,28-May-2014 07:42:36,25.4630208333333
26,58,7,5,28-May-2014 07:44:01,25.4640046296296
27,61,7,6,28-May-2014 07:45:25,25.4649768518519
28,60,7,7,28-May-2014 07:46:54,25.4660069444444
29,63,7,8,28-May-2014 07:48:24,25.4670486111111
30,61,7,9,28-May-2014 07:50:28,25.4684837962963
31,61,7,10,28-May-2014 07:51:47,25.4693981481481
32,60,7,11,28-May-2014 07:53:17,25.4704398148148
33,61,7,12,28-May-2014 07:54:39,25.4713888888889
34,60,8,1,31-May-2014 08:39:40,28.502650462963
35,59,8,2,31-May-2014 08:41:16,28.5037615740741
36,55,8,3,31-May-2014 08:42:49,28.504837962963
37,60,8,4,31-May-2014 08:44:19,28.5058796296296
38,60,8,5,31-May-2014 08:45:52,28.5069560185185
39,66,8,6,31-May-2014 08:47:20,28.507974537037
40,63,8,7,31-May-2014 08:48:53,28.5090509259259
41,64,8,8,31-May-2014 08:50:21,28.5100694444444
42,61,8,9,31-May-2014 08:51:48,28.5110763888889
43,64,8,10,31-May-2014 08:53:17,28.5121064814815
44,67,8,11,31-May-2014 08:54:44,28.5131134259259
45,62,9,1,05-Jun-2014 11:32:49,33.6228935185185
46,64,9,2,05-Jun-2014 11:34:14,33.6238773148148
47,67,9,3,05-Jun-2014 11:35:37,33.624837962963
48,65,9,4,05-Jun-2014 11:37:06,33.6258680555556
49,59,9,5,05-Jun-2014 11:38:38,33.6269328703704
50,65,9,6,05-Jun-2014 11:40:05,33.6279398148148
51,65,9,7,05-Jun-2014 11:41:34,33.6289699074074
52,67,9,8,05-Jun-2014 11:42:58,33.6299421296296
53,65,9,9,05-Jun-2014 11:44:23,33.6309259259259
54,62,10,1,05-Jun-2014 21:59:09,34.0578472222222
55,64,10,2,05-Jun-2014 22:00:29,34.0587731481482
56,67,10,3,05-Jun-2014 22:01:49,34.0596990740741
57,65,11,1,20-Jun-2014 01:56:51,48.2229166666667
58,64,11,2,20-Jun-2014 01:58:13,48.2238657407407
59,64,11,3,20-Jun-2014 01:59:30,48.2247569444445
60,63,12,1,21-Jun-2014 21:39:36,50.0442708333333
61,63,12,2,21-Jun-2014 21:41:05,50.0453009259259
62,66,12,3,21-Jun-2014 21:42:26,50.0462384259259
63,65,12,4,21-Jun-2014 21:43:42,50.0471180555556
64,67,12,5,21-Jun-2014 21:44:58,50.0479976851852
65,65,12,6,21-Jun-2014 21:46:16,50.048900462963
66,62,12,7,21-Jun-2014 21:47:35,50.0498148148148
67,65,12,8,21-Jun-2014 21:48:51,50.0506944444445
68,66,12,9,21-Jun-2014 21:50:07,50.0515740740741
69,66,12,10,21-Jun-2014 21:51:24,50.0524652777778
70,68,12,11,21-Jun-2014 21:52:42,50.0533680555556
71,67,12,12,21-Jun-2014 21:53:58,50.0542476851852
72,70,12,13,21-Jun-2014 21:55:15,50.0551388888889
73,64,12,14,21-Jun-2014 21:56:26,50.0559606481482
74,65,12,15,21-Jun-2014 21:57:45,50.056875
